UserID,Role,Round,totalRound,move,Total,roundResult,gameType
228968,player,1,1,76,100,BOMB,bomb_risk
228968,player,1,1,26,100,SAFE,bomb_risk
228981,player,1,1,90,100,BOMB,bomb_risk
228981,player,1,1,60,100,BOMB,bomb_risk
228982,player,1,1,0,100,SAFE,bomb_risk
228982,player,1,1,76,100,SAFE,bomb_risk
229001,player,1,1,50,100,BOMB,bomb_risk
229001,player,1,1,6,100,SAFE,bomb_risk
229003,player,1,1,80,100,BOMB,bomb_risk
229003,player,1,1,49,100,BOMB,bomb_risk
229021,player,1,1,50,100,BOMB,bomb_risk
229021,player,1,1,76,100,BOMB,bomb_risk
229024,player,1,1,70,100,BOMB,bomb_risk
229024,player,1,1,76,100,BOMB,bomb_risk
229062,player,1,1,76,100,BOMB,bomb_risk
229062,player,1,1,26,100,SAFE,bomb_risk
229095,player,1,1,34,100,SAFE,bomb_risk
229095,player,1,1,22,100,SAFE,bomb_risk
229111,player,1,1,99,100,BOMB,bomb_risk
229111,player,1,1,3,100,SAFE,bomb_risk
229120,player,1,1,50,100,BOMB,bomb_risk
229120,player,1,1,32,100,SAFE,bomb_risk
229137,player,1,1,90,100,BOMB,bomb_risk
229137,player,1,1,57,100,BOMB,bomb_risk
229139,player,1,1,10,100,SAFE,bomb_risk
229139,player,1,1,50,100,SAFE,bomb_risk
229160,player,1,1,0,100,SAFE,bomb_risk
229160,player,1,1,0,100,SAFE,bomb_risk
229170,player,1,1,0,100,SAFE,bomb_risk
229170,player,1,1,40,100,BOMB,bomb_risk
229234,player,1,1,26,100,SAFE,bomb_risk
229234,player,1,1,26,100,BOMB,bomb_risk
229253,player,1,1,75,100,BOMB,bomb_risk
229253,player,1,1,51,100,SAFE,bomb_risk
229256,player,1,1,50,100,BOMB,bomb_risk
229256,player,1,1,50,100,BOMB,bomb_risk
229302,player,1,1,79,100,BOMB,bomb_risk
229302,player,1,1,51,100,SAFE,bomb_risk
229305,player,1,1,75,100,SAFE,bomb_risk
229305,player,1,1,75,100,BOMB,bomb_risk
229306,player,1,1,40,100,BOMB,bomb_risk
229306,player,1,1,30,100,SAFE,bomb_risk
229319,player,1,1,70,100,BOMB,bomb_risk
229319,player,1,1,60,100,SAFE,bomb_risk
229347,player,1,1,0,100,SAFE,bomb_risk
229347,player,1,1,76,100,SAFE,bomb_risk
229362,player,1,1,90,100,BOMB,bomb_risk
229362,player,1,1,13,100,BOMB,bomb_risk
229379,player,1,1,40,100,BOMB,bomb_risk
229379,player,1,1,20,100,SAFE,bomb_risk
229405,player,1,1,76,100,BOMB,bomb_risk
229405,player,1,1,26,100,BOMB,bomb_risk
229426,player,1,1,6,100,SAFE,bomb_risk
229426,player,1,1,80,100,BOMB,bomb_risk
229453,player,1,1,50,100,SAFE,bomb_risk
229453,player,1,1,76,100,BOMB,bomb_risk
229455,player,1,1,81,100,SAFE,bomb_risk
229455,player,1,1,76,100,SAFE,bomb_risk
229468,player,1,1,65,100,BOMB,bomb_risk
229468,player,1,1,50,100,BOMB,bomb_risk
229485,player,1,1,61,100,SAFE,bomb_risk
229485,player,1,1,45,100,SAFE,bomb_risk
229535,player,1,1,70,100,BOMB,bomb_risk
229535,player,1,1,10,100,SAFE,bomb_risk
229550,player,1,1,90,100,BOMB,bomb_risk
229550,player,1,1,64,100,BOMB,bomb_risk
229575,player,1,1,76,100,BOMB,bomb_risk
229575,player,1,1,51,100,BOMB,bomb_risk
229613,player,1,1,0,100,SAFE,bomb_risk
229613,player,1,1,66,100,BOMB,bomb_risk
229615,player,1,1,100,100,BOMB,bomb_risk
229615,player,1,1,100,100,BOMB,bomb_risk
229639,player,1,1,78,100,BOMB,bomb_risk
229639,player,1,1,51,100,BOMB,bomb_risk
229645,player,1,1,10,100,SAFE,bomb_risk
229645,player,1,1,51,100,BOMB,bomb_risk
229676,player,1,1,50,100,BOMB,bomb_risk
229676,player,1,1,30,100,SAFE,bomb_risk
229705,player,1,1,68,100,BOMB,bomb_risk
229705,player,1,1,48,100,BOMB,bomb_risk
229899,player,1,1,50,100,SAFE,bomb_risk
229899,player,1,1,50,100,BOMB,bomb_risk
229955,player,1,1,80,100,BOMB,bomb_risk
229955,player,1,1,50,100,SAFE,bomb_risk
230006,player,1,1,51,100,BOMB,bomb_risk
230006,player,1,1,51,100,BOMB,bomb_risk
230038,player,1,1,35,100,SAFE,bomb_risk
230038,player,1,1,51,100,BOMB,bomb_risk
230075,player,1,1,0,100,SAFE,bomb_risk
230075,player,1,1,51,100,BOMB,bomb_risk
230132,player,1,1,49,100,SAFE,bomb_risk
230132,player,1,1,90,100,BOMB,bomb_risk
230200,player,1,1,0,100,SAFE,bomb_risk
230200,player,1,1,20,100,SAFE,bomb_risk
230258,player,1,1,30,100,SAFE,bomb_risk
230258,player,1,1,30,100,SAFE,bomb_risk
230271,player,1,1,51,100,BOMB,bomb_risk
230271,player,1,1,26,100,SAFE,bomb_risk
230325,player,1,1,100,100,BOMB,bomb_risk
230325,player,1,1,50,100,BOMB,bomb_risk
230326,player,1,1,51,100,BOMB,bomb_risk
230326,player,1,1,51,100,BOMB,bomb_risk
230381,player,1,1,50,100,BOMB,bomb_risk
230381,player,1,1,50,100,SAFE,bomb_risk
230395,player,1,1,0,100,SAFE,bomb_risk
230395,player,1,1,0,100,SAFE,bomb_risk
230525,player,1,1,66,100,SAFE,bomb_risk
230525,player,1,1,51,100,SAFE,bomb_risk
230549,player,1,1,3,100,BOMB,bomb_risk
230549,player,1,1,10,100,SAFE,bomb_risk
230582,player,1,1,50,100,SAFE,bomb_risk
230582,player,1,1,76,100,BOMB,bomb_risk
230594,player,1,1,50,100,SAFE,bomb_risk
230594,player,1,1,50,100,SAFE,bomb_risk
230622,player,1,1,80,100,BOMB,bomb_risk
230622,player,1,1,80,100,BOMB,bomb_risk
230655,player,1,1,0,100,SAFE,bomb_risk
230655,player,1,1,0,100,SAFE,bomb_risk
230659,player,1,1,51,100,BOMB,bomb_risk
230659,player,1,1,52,100,BOMB,bomb_risk
230666,player,1,1,76,100,SAFE,bomb_risk
230666,player,1,1,76,100,BOMB,bomb_risk
230682,player,1,1,80,100,BOMB,bomb_risk
230682,player,1,1,26,100,SAFE,bomb_risk
230685,player,1,1,50,100,BOMB,bomb_risk
230685,player,1,1,26,100,SAFE,bomb_risk
230693,player,1,1,29,100,SAFE,bomb_risk
230693,player,1,1,47,100,SAFE,bomb_risk
230731,player,1,1,0,100,SAFE,bomb_risk
230731,player,1,1,0,100,SAFE,bomb_risk
230758,player,1,1,83,100,BOMB,bomb_risk
230758,player,1,1,20,100,SAFE,bomb_risk
230776,player,1,1,50,100,SAFE,bomb_risk
230776,player,1,1,50,100,BOMB,bomb_risk
230991,player,1,1,19,100,SAFE,bomb_risk
230991,player,1,1,78,100,BOMB,bomb_risk
231320,player,1,1,79,100,BOMB,bomb_risk
231320,player,1,1,38,100,SAFE,bomb_risk
231333,player,1,1,25,100,SAFE,bomb_risk
231333,player,1,1,51,100,BOMB,bomb_risk
231470,player,1,1,0,100,SAFE,bomb_risk
231470,player,1,1,50,100,SAFE,bomb_risk
231484,player,1,1,80,100,BOMB,bomb_risk
231484,player,1,1,76,100,BOMB,bomb_risk
231504,player,1,1,0,100,SAFE,bomb_risk
231504,player,1,1,77,100,BOMB,bomb_risk
231543,player,1,1,0,100,SAFE,bomb_risk
231543,player,1,1,0,100,SAFE,bomb_risk
231611,player,1,1,51,100,BOMB,bomb_risk
231611,player,1,1,26,100,BOMB,bomb_risk
231631,player,1,1,80,100,SAFE,bomb_risk
231631,player,1,1,70,100,BOMB,bomb_risk
231633,player,1,1,76,100,BOMB,bomb_risk
231633,player,1,1,51,100,BOMB,bomb_risk
231649,player,1,1,81,100,BOMB,bomb_risk
231649,player,1,1,51,100,SAFE,bomb_risk
231756,player,1,1,77,100,BOMB,bomb_risk
231756,player,1,1,26,100,BOMB,bomb_risk
231810,player,1,1,13,100,SAFE,bomb_risk
231810,player,1,1,56,100,SAFE,bomb_risk
232073,player,1,1,20,100,SAFE,bomb_risk
232073,player,1,1,51,100,BOMB,bomb_risk
232167,player,1,1,99,100,BOMB,bomb_risk
232167,player,1,1,27,100,SAFE,bomb_risk
232522,player,1,1,83,100,BOMB,bomb_risk
232522,player,1,1,70,100,BOMB,bomb_risk
232616,player,1,1,76,100,SAFE,bomb_risk
232616,player,1,1,51,100,BOMB,bomb_risk
234938,player,1,1,50,100,SAFE,bomb_risk
234938,player,1,1,26,100,SAFE,bomb_risk
234998,player,1,1,26,100,SAFE,bomb_risk
234998,player,1,1,51,100,SAFE,bomb_risk
235086,player,1,1,50,100,SAFE,bomb_risk
235086,player,1,1,51,100,BOMB,bomb_risk
235141,player,1,1,20,100,SAFE,bomb_risk
235141,player,1,1,52,100,SAFE,bomb_risk
235193,player,1,1,69,100,SAFE,bomb_risk
235193,player,1,1,98,100,BOMB,bomb_risk
235299,player,1,1,50,100,BOMB,bomb_risk
235299,player,1,1,63,100,BOMB,bomb_risk
235323,player,1,1,0,100,SAFE,bomb_risk
235323,player,1,1,50,100,BOMB,bomb_risk
235434,player,1,1,0,100,SAFE,bomb_risk
235434,player,1,1,8,100,SAFE,bomb_risk
235513,player,1,1,50,100,BOMB,bomb_risk
235513,player,1,1,10,100,SAFE,bomb_risk
235528,player,1,1,76,100,BOMB,bomb_risk
235528,player,1,1,26,100,SAFE,bomb_risk
235704,player,1,1,30,100,SAFE,bomb_risk
235704,player,1,1,51,100,SAFE,bomb_risk
235740,player,1,1,78,100,BOMB,bomb_risk
235740,player,1,1,50,100,BOMB,bomb_risk
235932,player,1,1,50,100,BOMB,bomb_risk
235932,player,1,1,38,100,SAFE,bomb_risk
237182,player,1,1,0,100,SAFE,bomb_risk
237182,player,1,1,51,100,SAFE,bomb_risk
237188,player,1,1,0,100,SAFE,bomb_risk
237188,player,1,1,0,100,SAFE,bomb_risk
240398,player,1,1,50,100,SAFE,bomb_risk
240398,player,1,1,51,100,SAFE,bomb_risk
241662,player,1,1,1,100,SAFE,bomb_risk
241662,player,1,1,51,100,SAFE,bomb_risk
270228,player,1,1,76,100,BOMB,bomb_risk
270228,player,1,1,26,100,SAFE,bomb_risk
270252,player,1,1,0,100,SAFE,bomb_risk
270252,player,1,1,0,100,SAFE,bomb_risk
270291,player,1,1,30,100,SAFE,bomb_risk
270291,player,1,1,35,100,BOMB,bomb_risk
270331,player,1,1,51,100,BOMB,bomb_risk
270331,player,1,1,75,100,BOMB,bomb_risk
270342,player,1,1,50,100,BOMB,bomb_risk
270342,player,1,1,3,100,SAFE,bomb_risk
270345,player,1,1,58,100,BOMB,bomb_risk
270345,player,1,1,45,100,BOMB,bomb_risk
270383,player,1,1,80,100,BOMB,bomb_risk
270383,player,1,1,10,100,BOMB,bomb_risk
270472,player,1,1,26,100,SAFE,bomb_risk
270472,player,1,1,52,100,SAFE,bomb_risk
357396,player,1,1,76,100,SAFE,bomb_risk
357396,player,1,1,51,100,SAFE,bomb_risk
357409,player,1,1,0,100,SAFE,bomb_risk
357409,player,1,1,45,100,SAFE,bomb_risk
357424,player,1,1,77,100,BOMB,bomb_risk
357424,player,1,1,26,100,BOMB,bomb_risk
357441,player,1,1,70,100,SAFE,bomb_risk
357441,player,1,1,76,100,BOMB,bomb_risk
357470,player,1,1,0,100,SAFE,bomb_risk
357470,player,1,1,53,100,BOMB,bomb_risk
357477,player,1,1,51,100,SAFE,bomb_risk
357477,player,1,1,51,100,BOMB,bomb_risk
357501,player,1,1,50,100,SAFE,bomb_risk
357501,player,1,1,51,100,BOMB,bomb_risk
357505,player,1,1,70,100,BOMB,bomb_risk
357505,player,1,1,26,100,SAFE,bomb_risk
357546,player,1,1,50,100,SAFE,bomb_risk
357546,player,1,1,26,100,BOMB,bomb_risk
357555,player,1,1,40,100,SAFE,bomb_risk
357555,player,1,1,26,100,SAFE,bomb_risk
357599,player,1,1,0,100,SAFE,bomb_risk
357599,player,1,1,1,100,SAFE,bomb_risk
357622,player,1,1,76,100,SAFE,bomb_risk
357622,player,1,1,51,100,SAFE,bomb_risk
357632,player,1,1,100,100,BOMB,bomb_risk
357632,player,1,1,76,100,BOMB,bomb_risk
357652,player,1,1,0,100,SAFE,bomb_risk
357652,player,1,1,76,100,BOMB,bomb_risk
357666,player,1,1,52,100,BOMB,bomb_risk
357666,player,1,1,90,100,SAFE,bomb_risk
357685,player,1,1,73,100,BOMB,bomb_risk
357685,player,1,1,69,100,BOMB,bomb_risk
357697,player,1,1,100,100,BOMB,bomb_risk
357697,player,1,1,10,100,SAFE,bomb_risk
357702,player,1,1,50,100,BOMB,bomb_risk
357702,player,1,1,6,100,SAFE,bomb_risk
357714,player,1,1,50,100,SAFE,bomb_risk
357714,player,1,1,54,100,BOMB,bomb_risk
357721,player,1,1,0,100,SAFE,bomb_risk
357721,player,1,1,60,100,BOMB,bomb_risk
357778,player,1,1,0,100,SAFE,bomb_risk
357778,player,1,1,81,100,BOMB,bomb_risk
357798,player,1,1,0,100,SAFE,bomb_risk
357798,player,1,1,50,100,BOMB,bomb_risk
357805,player,1,1,70,100,BOMB,bomb_risk
357805,player,1,1,60,100,SAFE,bomb_risk
357852,player,1,1,76,100,BOMB,bomb_risk
357852,player,1,1,51,100,SAFE,bomb_risk
357889,player,1,1,95,100,BOMB,bomb_risk
357889,player,1,1,95,100,BOMB,bomb_risk
357903,player,1,1,90,100,BOMB,bomb_risk
357903,player,1,1,76,100,BOMB,bomb_risk
357911,player,1,1,0,100,SAFE,bomb_risk
357911,player,1,1,46,100,SAFE,bomb_risk
357916,player,1,1,90,100,BOMB,bomb_risk
357916,player,1,1,26,100,SAFE,bomb_risk
357917,player,1,1,51,100,SAFE,bomb_risk
357917,player,1,1,51,100,SAFE,bomb_risk
357940,player,1,1,59,100,SAFE,bomb_risk
357940,player,1,1,47,100,BOMB,bomb_risk
357947,player,1,1,60,100,SAFE,bomb_risk
357947,player,1,1,60,100,BOMB,bomb_risk
357951,player,1,1,50,100,BOMB,bomb_risk
357951,player,1,1,51,100,SAFE,bomb_risk
357964,player,1,1,70,100,BOMB,bomb_risk
357964,player,1,1,55,100,BOMB,bomb_risk
357998,player,1,1,0,100,SAFE,bomb_risk
357998,player,1,1,1,100,SAFE,bomb_risk
358000,player,1,1,80,100,SAFE,bomb_risk
358000,player,1,1,78,100,BOMB,bomb_risk
358006,player,1,1,20,100,SAFE,bomb_risk
358006,player,1,1,66,100,BOMB,bomb_risk
358007,player,1,1,0,100,SAFE,bomb_risk
358007,player,1,1,60,100,SAFE,bomb_risk
358013,player,1,1,50,100,BOMB,bomb_risk
358013,player,1,1,20,100,BOMB,bomb_risk
358040,player,1,1,99,100,BOMB,bomb_risk
358040,player,1,1,62,100,SAFE,bomb_risk
358070,player,1,1,0,100,SAFE,bomb_risk
358070,player,1,1,34,100,SAFE,bomb_risk
358105,player,1,1,0,100,SAFE,bomb_risk
358105,player,1,1,4,100,SAFE,bomb_risk
358175,player,1,1,30,100,SAFE,bomb_risk
358175,player,1,1,40,100,SAFE,bomb_risk
358192,player,1,1,26,100,SAFE,bomb_risk
358192,player,1,1,76,100,BOMB,bomb_risk
358198,player,1,1,27,100,BOMB,bomb_risk
358198,player,1,1,26,100,SAFE,bomb_risk
358201,player,1,1,76,100,SAFE,bomb_risk
358201,player,1,1,76,100,BOMB,bomb_risk
358213,player,1,1,20,100,SAFE,bomb_risk
358213,player,1,1,20,100,BOMB,bomb_risk
358236,player,1,1,77,100,BOMB,bomb_risk
358236,player,1,1,51,100,SAFE,bomb_risk
358305,player,1,1,56,100,BOMB,bomb_risk
358305,player,1,1,56,100,SAFE,bomb_risk
358314,player,1,1,32,100,SAFE,bomb_risk
358314,player,1,1,40,100,SAFE,bomb_risk
358448,player,1,1,80,100,BOMB,bomb_risk
358448,player,1,1,10,100,SAFE,bomb_risk
358489,player,1,1,100,100,BOMB,bomb_risk
358489,player,1,1,75,100,BOMB,bomb_risk
358545,player,1,1,98,100,BOMB,bomb_risk
358545,player,1,1,98,100,BOMB,bomb_risk
358559,player,1,1,76,100,BOMB,bomb_risk
358559,player,1,1,51,100,BOMB,bomb_risk
358607,player,1,1,76,100,BOMB,bomb_risk
358607,player,1,1,76,100,BOMB,bomb_risk
358608,player,1,1,0,100,SAFE,bomb_risk
358608,player,1,1,0,100,SAFE,bomb_risk
358614,player,1,1,79,100,BOMB,bomb_risk
358614,player,1,1,56,100,BOMB,bomb_risk
358690,player,1,1,0,100,SAFE,bomb_risk
358690,player,1,1,60,100,SAFE,bomb_risk
358719,player,1,1,0,100,SAFE,bomb_risk
358719,player,1,1,27,100,SAFE,bomb_risk
358720,player,1,1,51,100,BOMB,bomb_risk
358720,player,1,1,51,100,SAFE,bomb_risk
358722,player,1,1,0,100,SAFE,bomb_risk
358722,player,1,1,52,100,SAFE,bomb_risk
358757,player,1,1,50,100,BOMB,bomb_risk
358757,player,1,1,26,100,SAFE,bomb_risk
358769,player,1,1,76,100,BOMB,bomb_risk
358769,player,1,1,51,100,BOMB,bomb_risk
358783,player,1,1,50,100,SAFE,bomb_risk
358783,player,1,1,26,100,SAFE,bomb_risk
358790,player,1,1,51,100,SAFE,bomb_risk
358790,player,1,1,51,100,BOMB,bomb_risk
358800,player,1,1,50,100,BOMB,bomb_risk
358800,player,1,1,85,100,SAFE,bomb_risk
358808,player,1,1,0,100,SAFE,bomb_risk
358808,player,1,1,20,100,SAFE,bomb_risk
358817,player,1,1,50,100,SAFE,bomb_risk
358817,player,1,1,51,100,BOMB,bomb_risk
358838,player,1,1,100,100,BOMB,bomb_risk
358838,player,1,1,76,100,BOMB,bomb_risk
358840,player,1,1,100,100,BOMB,bomb_risk
358840,player,1,1,75,100,SAFE,bomb_risk
358847,player,1,1,51,100,SAFE,bomb_risk
358847,player,1,1,51,100,SAFE,bomb_risk
358876,player,1,1,51,100,BOMB,bomb_risk
358876,player,1,1,26,100,SAFE,bomb_risk
358892,player,1,1,78,100,BOMB,bomb_risk
358892,player,1,1,28,100,SAFE,bomb_risk
358899,player,1,1,99,100,BOMB,bomb_risk
358899,player,1,1,51,100,BOMB,bomb_risk
358998,player,1,1,82,100,BOMB,bomb_risk
358998,player,1,1,15,100,SAFE,bomb_risk
359034,player,1,1,0,100,SAFE,bomb_risk
359034,player,1,1,15,100,SAFE,bomb_risk
359058,player,1,1,80,100,SAFE,bomb_risk
359058,player,1,1,84,100,BOMB,bomb_risk
359179,player,1,1,99,100,BOMB,bomb_risk
359179,player,1,1,50,100,BOMB,bomb_risk
359346,player,1,1,51,100,SAFE,bomb_risk
359346,player,1,1,54,100,SAFE,bomb_risk
359445,player,1,1,50,100,SAFE,bomb_risk
359445,player,1,1,76,100,BOMB,bomb_risk
359494,player,1,1,0,100,SAFE,bomb_risk
359494,player,1,1,3,100,SAFE,bomb_risk
359535,player,1,1,61,100,SAFE,bomb_risk
359535,player,1,1,51,100,SAFE,bomb_risk
359562,player,1,1,80,100,BOMB,bomb_risk
359562,player,1,1,51,100,SAFE,bomb_risk
360171,player,1,1,50,100,BOMB,bomb_risk
360171,player,1,1,5,100,BOMB,bomb_risk
360229,player,1,1,50,100,SAFE,bomb_risk
360229,player,1,1,76,100,BOMB,bomb_risk
360240,player,1,1,81,100,BOMB,bomb_risk
360240,player,1,1,51,100,SAFE,bomb_risk
360296,player,1,1,50,100,SAFE,bomb_risk
360296,player,1,1,50,100,SAFE,bomb_risk
360298,player,1,1,100,100,BOMB,bomb_risk
360298,player,1,1,26,100,SAFE,bomb_risk
360355,player,1,1,5,100,SAFE,bomb_risk
360355,player,1,1,40,100,BOMB,bomb_risk
360361,player,1,1,55,100,SAFE,bomb_risk
360361,player,1,1,62,100,SAFE,bomb_risk
360366,player,1,1,50,100,BOMB,bomb_risk
360366,player,1,1,51,100,SAFE,bomb_risk
360371,player,1,1,60,100,BOMB,bomb_risk
360371,player,1,1,50,100,SAFE,bomb_risk
360477,player,1,1,49,100,SAFE,bomb_risk
360477,player,1,1,75,100,BOMB,bomb_risk
360583,player,1,1,51,100,SAFE,bomb_risk
360583,player,1,1,51,100,SAFE,bomb_risk
360586,player,1,1,50,100,BOMB,bomb_risk
360586,player,1,1,51,100,BOMB,bomb_risk
360697,player,1,1,51,100,SAFE,bomb_risk
360697,player,1,1,51,100,SAFE,bomb_risk
360938,player,1,1,57,100,SAFE,bomb_risk
360938,player,1,1,47,100,SAFE,bomb_risk
360944,player,1,1,50,100,BOMB,bomb_risk
360944,player,1,1,50,100,BOMB,bomb_risk
360948,player,1,1,60,100,SAFE,bomb_risk
360948,player,1,1,70,100,SAFE,bomb_risk
360956,player,1,1,38,100,BOMB,bomb_risk
360956,player,1,1,5,100,SAFE,bomb_risk
360958,player,1,1,50,100,SAFE,bomb_risk
360958,player,1,1,30,100,SAFE,bomb_risk
360969,player,1,1,50,100,SAFE,bomb_risk
360969,player,1,1,51,100,SAFE,bomb_risk
360973,player,1,1,60,100,BOMB,bomb_risk
360973,player,1,1,60,100,BOMB,bomb_risk
360976,player,1,1,2,100,SAFE,bomb_risk
360976,player,1,1,10,100,SAFE,bomb_risk
361277,player,1,1,76,100,BOMB,bomb_risk
361277,player,1,1,76,100,BOMB,bomb_risk
361281,player,1,1,50,100,SAFE,bomb_risk
361281,player,1,1,26,100,BOMB,bomb_risk
361283,player,1,1,50,100,SAFE,bomb_risk
361283,player,1,1,51,100,SAFE,bomb_risk
361415,player,1,1,76,100,BOMB,bomb_risk
361415,player,1,1,76,100,SAFE,bomb_risk
361549,player,1,1,75,100,SAFE,bomb_risk
361549,player,1,1,51,100,BOMB,bomb_risk
361580,player,1,1,0,100,SAFE,bomb_risk
361580,player,1,1,0,100,SAFE,bomb_risk
361625,player,1,1,50,100,SAFE,bomb_risk
361625,player,1,1,51,100,BOMB,bomb_risk
361633,player,1,1,0,100,SAFE,bomb_risk
361633,player,1,1,26,100,SAFE,bomb_risk
361657,player,1,1,0,100,SAFE,bomb_risk
361657,player,1,1,76,100,BOMB,bomb_risk
361668,player,1,1,0,100,SAFE,bomb_risk
361668,player,1,1,0,100,SAFE,bomb_risk
361698,player,1,1,51,100,SAFE,bomb_risk
361698,player,1,1,26,100,SAFE,bomb_risk
361701,player,1,1,0,100,SAFE,bomb_risk
361701,player,1,1,47,100,SAFE,bomb_risk
361702,player,1,1,51,100,SAFE,bomb_risk
361702,player,1,1,76,100,BOMB,bomb_risk
361708,player,1,1,50,100,SAFE,bomb_risk
361708,player,1,1,51,100,BOMB,bomb_risk
361710,player,1,1,51,100,SAFE,bomb_risk
361710,player,1,1,51,100,SAFE,bomb_risk
361734,player,1,1,76,100,BOMB,bomb_risk
361734,player,1,1,51,100,BOMB,bomb_risk
361736,player,1,1,50,100,SAFE,bomb_risk
361736,player,1,1,52,100,SAFE,bomb_risk
361742,player,1,1,60,100,SAFE,bomb_risk
361742,player,1,1,50,100,SAFE,bomb_risk
361746,player,1,1,10,100,SAFE,bomb_risk
361746,player,1,1,49,100,BOMB,bomb_risk
361752,player,1,1,100,100,BOMB,bomb_risk
361752,player,1,1,30,100,SAFE,bomb_risk
361996,player,1,1,48,100,SAFE,bomb_risk
361996,player,1,1,42,100,SAFE,bomb_risk
362053,player,1,1,51,100,BOMB,bomb_risk
362053,player,1,1,26,100,SAFE,bomb_risk
362105,player,1,1,90,100,BOMB,bomb_risk
362105,player,1,1,48,100,SAFE,bomb_risk
362367,player,1,1,0,100,SAFE,bomb_risk
362367,player,1,1,40,100,SAFE,bomb_risk
362650,player,1,1,80,100,BOMB,bomb_risk
362650,player,1,1,40,100,SAFE,bomb_risk
362901,player,1,1,50,100,BOMB,bomb_risk
362901,player,1,1,26,100,SAFE,bomb_risk
363064,player,1,1,70,100,SAFE,bomb_risk
363064,player,1,1,65,100,BOMB,bomb_risk
363219,player,1,1,40,100,BOMB,bomb_risk
363219,player,1,1,40,100,SAFE,bomb_risk
363275,player,1,1,50,100,SAFE,bomb_risk
363275,player,1,1,50,100,SAFE,bomb_risk
363297,player,1,1,49,100,BOMB,bomb_risk
363297,player,1,1,26,100,SAFE,bomb_risk
363313,player,1,1,30,100,SAFE,bomb_risk
363313,player,1,1,40,100,SAFE,bomb_risk
363314,player,1,1,95,100,BOMB,bomb_risk
363314,player,1,1,66,100,BOMB,bomb_risk
363354,player,1,1,0,100,SAFE,bomb_risk
363354,player,1,1,0,100,SAFE,bomb_risk
363372,player,1,1,50,100,SAFE,bomb_risk
363372,player,1,1,30,100,BOMB,bomb_risk
442515,player,1,1,60,100,BOMB,bomb_risk
442515,player,1,1,50,100,BOMB,bomb_risk
458918,player,1,1,100,100,BOMB,bomb_risk
458918,player,1,1,0,100,SAFE,bomb_risk
458952,player,1,1,99,100,BOMB,bomb_risk
458952,player,1,1,50,100,BOMB,bomb_risk
459859,player,1,1,70,100,BOMB,bomb_risk
459859,player,1,1,71,100,BOMB,bomb_risk
465519,player,1,1,80,100,BOMB,bomb_risk
465519,player,1,1,25,100,BOMB,bomb_risk
465705,player,1,1,51,100,BOMB,bomb_risk
465705,player,1,1,31,100,SAFE,bomb_risk
465717,player,1,1,90,100,BOMB,bomb_risk
465717,player,1,1,75,100,BOMB,bomb_risk
465721,player,1,1,50,100,SAFE,bomb_risk
465721,player,1,1,30,100,SAFE,bomb_risk
466849,player,1,1,-1,100,BOMB,bomb_risk
466849,player,1,1,99,100,BOMB,bomb_risk
467717,player,1,1,50,100,BOMB,bomb_risk
467717,player,1,1,12,100,BOMB,bomb_risk
468676,player,1,1,99,100,BOMB,bomb_risk
468676,player,1,1,30,100,BOMB,bomb_risk
469823,player,1,1,0,100,SAFE,bomb_risk
469823,player,1,1,5,100,BOMB,bomb_risk
473179,player,1,1,50,100,SAFE,bomb_risk
473179,player,1,1,51,100,SAFE,bomb_risk
473267,player,1,1,90,100,BOMB,bomb_risk
473267,player,1,1,90,100,BOMB,bomb_risk
473912,player,1,1,50,100,BOMB,bomb_risk
473912,player,1,1,39,100,BOMB,bomb_risk
473937,player,1,1,50,100,BOMB,bomb_risk
473937,player,1,1,10,100,SAFE,bomb_risk
473941,player,1,1,49,100,BOMB,bomb_risk
473941,player,1,1,49,100,BOMB,bomb_risk
473943,player,1,1,99,100,BOMB,bomb_risk
473943,player,1,1,50,100,SAFE,bomb_risk
473954,player,1,1,0,100,SAFE,bomb_risk
473954,player,1,1,44,100,SAFE,bomb_risk
473984,player,1,1,0,100,SAFE,bomb_risk
473984,player,1,1,35,100,BOMB,bomb_risk
478867,player,1,1,50,100,SAFE,bomb_risk
478867,player,1,1,60,100,BOMB,bomb_risk
117875,player,1,1,33,100,BOMB,bomb_risk
225096,player,1,1,50,100,SAFE,bomb_risk
250216,player,1,1,36,100,SAFE,bomb_risk
251406,player,1,1,50,100,SAFE,bomb_risk
252624,player,1,1,71,100,BOMB,bomb_risk
253415,player,1,1,49,100,SAFE,bomb_risk
253483,player,1,1,10,100,SAFE,bomb_risk
284882,player,1,1,45,100,SAFE,bomb_risk
285710,player,1,1,40,100,SAFE,bomb_risk
335103,player,1,1,50,100,BOMB,bomb_risk
335132,player,1,1,60,100,BOMB,bomb_risk
335146,player,1,1,91,100,BOMB,bomb_risk
335212,player,1,1,50,100,BOMB,bomb_risk
335220,player,1,1,0,100,SAFE,bomb_risk
335245,player,1,1,0,100,SAFE,bomb_risk
335269,player,1,1,50,100,BOMB,bomb_risk
335412,player,1,1,0,100,SAFE,bomb_risk
335495,player,1,1,51,100,BOMB,bomb_risk
335501,player,1,1,30,100,SAFE,bomb_risk
335667,player,1,1,90,100,BOMB,bomb_risk
335679,player,1,1,0,100,SAFE,bomb_risk
335683,player,1,1,35,100,SAFE,bomb_risk
335690,player,1,1,2,100,SAFE,bomb_risk
335700,player,1,1,0,100,SAFE,bomb_risk
