UserID,Role,Round,totalRound,move,Total,roundResult,gameType
176031,player,1,1,"[40, 35]",100,,ultimatum_strategy
176032,player,1,1,"[40, 30]",100,,ultimatum_strategy
176032,player,1,1,"[40, 1]",100,,ultimatum_strategy
176033,player,1,1,"[60, 30]",100,,ultimatum_strategy
176033,player,1,1,"[49, 0]",100,,ultimatum_strategy
176034,player,1,1,"[40, 10]",100,,ultimatum_strategy
176034,player,1,1,"[35, 5]",100,,ultimatum_strategy
176035,player,1,1,"[50, 30]",100,,ultimatum_strategy
176035,player,1,1,"[30, 25]",100,,ultimatum_strategy
176036,player,1,1,"[30, 35]",100,,ultimatum_strategy
176036,player,1,1,"[30, 40]",100,,ultimatum_strategy
176037,player,1,1,"[45, 30]",100,,ultimatum_strategy
176037,player,1,1,"[40, 30]",100,,ultimatum_strategy
176038,player,1,1,"[30, 40]",100,,ultimatum_strategy
176038,player,1,1,"[40, 40]",100,,ultimatum_strategy
176039,player,1,1,"[40, 40]",100,,ultimatum_strategy
176039,player,1,1,"[30, 40]",100,,ultimatum_strategy
176040,player,1,1,"[50, 25]",100,,ultimatum_strategy
176040,player,1,1,"[54, 31]",100,,ultimatum_strategy
176041,player,1,1,"[30, 30]",100,,ultimatum_strategy
176041,player,1,1,"[40, 30]",100,,ultimatum_strategy
176042,player,1,1,"[70, 30]",100,,ultimatum_strategy
176042,player,1,1,"[75, 25]",100,,ultimatum_strategy
176043,player,1,1,"[50, 50]",100,,ultimatum_strategy
176043,player,1,1,"[50, 10]",100,,ultimatum_strategy
176044,player,1,1,"[30, 30]",100,,ultimatum_strategy
176044,player,1,1,"[50, 0]",100,,ultimatum_strategy
176045,player,1,1,"[45, 38]",100,,ultimatum_strategy
176045,player,1,1,"[42, 1]",100,,ultimatum_strategy
176046,player,1,1,"[100, 30]",100,,ultimatum_strategy
176046,player,1,1,"[0, 0]",100,,ultimatum_strategy
176047,player,1,1,"[70, 29]",100,,ultimatum_strategy
176047,player,1,1,"[40, 39]",100,,ultimatum_strategy
176048,player,1,1,"[60, 40]",100,,ultimatum_strategy
176048,player,1,1,"[40, 40]",100,,ultimatum_strategy
176049,player,1,1,"[50, 25]",100,,ultimatum_strategy
176049,player,1,1,"[50, 0]",100,,ultimatum_strategy
176050,player,1,1,"[50, 21]",100,,ultimatum_strategy
176050,player,1,1,"[50, 30]",100,,ultimatum_strategy
176051,player,1,1,"[50, 50]",100,,ultimatum_strategy
176051,player,1,1,"[50, 0]",100,,ultimatum_strategy
176052,player,1,1,"[30, 10]",100,,ultimatum_strategy
176052,player,1,1,"[40, 0]",100,,ultimatum_strategy
176053,player,1,1,"[20, 5]",100,,ultimatum_strategy
176053,player,1,1,"[40, 5]",100,,ultimatum_strategy
176054,player,1,1,"[40, 40]",100,,ultimatum_strategy
176054,player,1,1,"[38, 40]",100,,ultimatum_strategy
176055,player,1,1,"[31, 11]",100,,ultimatum_strategy
176055,player,1,1,"[35, 11]",100,,ultimatum_strategy
176056,player,1,1,"[70, 35]",100,,ultimatum_strategy
176056,player,1,1,"[60, 40]",100,,ultimatum_strategy
176057,player,1,1,"[30, 10]",100,,ultimatum_strategy
176057,player,1,1,"[35, 20]",100,,ultimatum_strategy
176058,player,1,1,"[60, 40]",100,,ultimatum_strategy
176058,player,1,1,"[60, 40]",100,,ultimatum_strategy
176059,player,1,1,"[65, 40]",100,,ultimatum_strategy
176059,player,1,1,"[50, 45]",100,,ultimatum_strategy
176060,player,1,1,"[30, 30]",100,,ultimatum_strategy
176060,player,1,1,"[100, 0]",100,,ultimatum_strategy
176061,player,1,1,"[40, 40]",100,,ultimatum_strategy
176061,player,1,1,"[60, 30]",100,,ultimatum_strategy
176062,player,1,1,"[60, 1]",100,,ultimatum_strategy
176062,player,1,1,"[40, 40]",100,,ultimatum_strategy
176063,player,1,1,"[51, 51]",100,,ultimatum_strategy
176063,player,1,1,"[90, 90]",100,,ultimatum_strategy
176065,player,1,1,"[40, 25]",100,,ultimatum_strategy
176065,player,1,1,"[40, 30]",100,,ultimatum_strategy
176066,player,1,1,"[21, 30]",100,,ultimatum_strategy
176066,player,1,1,"[25, 25]",100,,ultimatum_strategy
176067,player,1,1,"[30, 30]",100,,ultimatum_strategy
176067,player,1,1,"[49, 40]",100,,ultimatum_strategy
176068,player,1,1,"[60, 40]",100,,ultimatum_strategy
176068,player,1,1,"[40, 0]",100,,ultimatum_strategy
176069,player,1,1,"[41, 35]",100,,ultimatum_strategy
176069,player,1,1,"[43, 34]",100,,ultimatum_strategy
176070,player,1,1,"[50, 40]",100,,ultimatum_strategy
176070,player,1,1,"[50, 40]",100,,ultimatum_strategy
176071,player,1,1,"[30, 20]",100,,ultimatum_strategy
176071,player,1,1,"[40, 25]",100,,ultimatum_strategy
176072,player,1,1,"[50, 50]",100,,ultimatum_strategy
176072,player,1,1,"[52, 2]",100,,ultimatum_strategy
176073,player,1,1,"[30, 50]",100,,ultimatum_strategy
176073,player,1,1,"[40, 39]",100,,ultimatum_strategy
176074,player,1,1,"[49, 49]",100,,ultimatum_strategy
176074,player,1,1,"[55, 35]",100,,ultimatum_strategy
242365,player,1,1,"[100, 50]",100,,ultimatum_strategy
287388,player,1,1,"[44, 25]",100,,ultimatum_strategy
366274,player,1,1,"[40, 40]",100,,ultimatum_strategy
366275,player,1,1,"[50, 0]",100,,ultimatum_strategy
366277,player,1,1,"[50, 1]",100,,ultimatum_strategy
366279,player,1,1,"[50, 35]",100,,ultimatum_strategy
366281,player,1,1,"[20, 15]",100,,ultimatum_strategy
366283,player,1,1,"[50, 35]",100,,ultimatum_strategy
366285,player,1,1,"[55, 45]",100,,ultimatum_strategy
366286,player,1,1,"[42, 34]",100,,ultimatum_strategy
366287,player,1,1,"[35, 40]",100,,ultimatum_strategy
366288,player,1,1,"[50, 35]",100,,ultimatum_strategy
366291,player,1,1,"[20, 25]",100,,ultimatum_strategy
366292,player,1,1,"[50, 70]",100,,ultimatum_strategy
366325,player,1,1,"[55, 45]",100,,ultimatum_strategy
366334,player,1,1,"[40, 30]",100,,ultimatum_strategy
366336,player,1,1,"[21, 1]",100,,ultimatum_strategy
366351,player,1,1,"[50, 50]",100,,ultimatum_strategy
366354,player,1,1,"[50, 20]",100,,ultimatum_strategy
366356,player,1,1,"[20, 30]",100,,ultimatum_strategy
366363,player,1,1,"[100, 0]",100,,ultimatum_strategy
366366,player,1,1,"[35, 15]",100,,ultimatum_strategy
366370,player,1,1,"[-1, -1]",100,,ultimatum_strategy
366371,player,1,1,"[40, 1]",100,,ultimatum_strategy
366374,player,1,1,"[25, 25]",100,,ultimatum_strategy
366375,player,1,1,"[47, 42]",100,,ultimatum_strategy
366376,player,1,1,"[50, 40]",100,,ultimatum_strategy
366377,player,1,1,"[10, 25]",100,,ultimatum_strategy
366380,player,1,1,"[1, 1]",100,,ultimatum_strategy
366387,player,1,1,"[50, 40]",100,,ultimatum_strategy
366390,player,1,1,"[60, 10]",100,,ultimatum_strategy
366392,player,1,1,"[40, 31]",100,,ultimatum_strategy
366393,player,1,1,"[50, 50]",100,,ultimatum_strategy
366394,player,1,1,"[50, 25]",100,,ultimatum_strategy
366402,player,1,1,"[33, 7]",100,,ultimatum_strategy
366403,player,1,1,"[40, 30]",100,,ultimatum_strategy
366405,player,1,1,"[60, 0]",100,,ultimatum_strategy
366408,player,1,1,"[75, 25]",100,,ultimatum_strategy
366409,player,1,1,"[35, 25]",100,,ultimatum_strategy
366410,player,1,1,"[50, 1]",100,,ultimatum_strategy
366413,player,1,1,"[50, 40]",100,,ultimatum_strategy
366415,player,1,1,"[75, 1]",100,,ultimatum_strategy
366416,player,1,1,"[35, 35]",100,,ultimatum_strategy
366419,player,1,1,"[75, 15]",100,,ultimatum_strategy
366429,player,1,1,"[50, 10]",100,,ultimatum_strategy
366433,player,1,1,"[20, 1]",100,,ultimatum_strategy
366434,player,1,1,"[60, 20]",100,,ultimatum_strategy
366435,player,1,1,"[50, 35]",100,,ultimatum_strategy
366436,player,1,1,"[60, 50]",100,,ultimatum_strategy
366437,player,1,1,"[50, 30]",100,,ultimatum_strategy
366438,player,1,1,"[45, 40]",100,,ultimatum_strategy
366439,player,1,1,"[50, 50]",100,,ultimatum_strategy
366443,player,1,1,"[30, 25]",100,,ultimatum_strategy
176996,player,1,1,"[50, 20]",100,,ultimatum_strategy
176996,player,1,1,"[50, 20]",100,,ultimatum_strategy
228201,player,1,1,"[50, 1]",100,,ultimatum_strategy
228201,player,1,1,"[50, 1]",100,,ultimatum_strategy
229338,player,1,1,"[80, 50]",100,,ultimatum_strategy
229338,player,1,1,"[50, 0]",100,,ultimatum_strategy
242373,player,1,1,"[50, 30]",100,,ultimatum_strategy
242533,player,1,1,"[50, 8]",100,,ultimatum_strategy
242533,player,1,1,"[50, 9]",100,,ultimatum_strategy
242556,player,1,1,"[70, 25]",100,,ultimatum_strategy
242556,player,1,1,"[30, 25]",100,,ultimatum_strategy
242601,player,1,1,"[49, 49]",100,,ultimatum_strategy
242601,player,1,1,"[49, 39]",100,,ultimatum_strategy
286782,player,1,1,"[60, 30]",100,,ultimatum_strategy
286782,player,1,1,"[60, 30]",100,,ultimatum_strategy
286783,player,1,1,"[40, 40]",100,,ultimatum_strategy
286783,player,1,1,"[40, 40]",100,,ultimatum_strategy
286848,player,1,1,"[50, 20]",100,,ultimatum_strategy
286848,player,1,1,"[50, 20]",100,,ultimatum_strategy
286988,player,1,1,"[60, 30]",100,,ultimatum_strategy
286988,player,1,1,"[50, 30]",100,,ultimatum_strategy
287049,player,1,1,"[50, 40]",100,,ultimatum_strategy
287049,player,1,1,"[50, 40]",100,,ultimatum_strategy
287399,player,1,1,"[40, 30]",100,,ultimatum_strategy
287399,player,1,1,"[45, 29]",100,,ultimatum_strategy
287414,player,1,1,"[20, 10]",100,,ultimatum_strategy
287414,player,1,1,"[20, 10]",100,,ultimatum_strategy
327493,player,1,1,"[40, 9]",100,,ultimatum_strategy
327493,player,1,1,"[40, 0]",100,,ultimatum_strategy
327494,player,1,1,"[30, 10]",100,,ultimatum_strategy
327494,player,1,1,"[30, 10]",100,,ultimatum_strategy
327496,player,1,1,"[50, 30]",100,,ultimatum_strategy
327496,player,1,1,"[70, 20]",100,,ultimatum_strategy
327497,player,1,1,"[69, 31]",100,,ultimatum_strategy
327497,player,1,1,"[69, 31]",100,,ultimatum_strategy
327498,player,1,1,"[50, 30]",100,,ultimatum_strategy
327498,player,1,1,"[50, 10]",100,,ultimatum_strategy
327499,player,1,1,"[80, 0]",100,,ultimatum_strategy
327499,player,1,1,"[80, 0]",100,,ultimatum_strategy
327500,player,1,1,"[100, 0]",100,,ultimatum_strategy
327500,player,1,1,"[100, 0]",100,,ultimatum_strategy
327501,player,1,1,"[50, 29]",100,,ultimatum_strategy
327501,player,1,1,"[40, 10]",100,,ultimatum_strategy
327502,player,1,1,"[50, 30]",100,,ultimatum_strategy
327502,player,1,1,"[50, 40]",100,,ultimatum_strategy
327503,player,1,1,"[40, 30]",100,,ultimatum_strategy
327503,player,1,1,"[40, 30]",100,,ultimatum_strategy
327504,player,1,1,"[30, 50]",100,,ultimatum_strategy
327504,player,1,1,"[40, 40]",100,,ultimatum_strategy
327505,player,1,1,"[50, 30]",100,,ultimatum_strategy
327505,player,1,1,"[50, 40]",100,,ultimatum_strategy
327506,player,1,1,"[50, 30]",100,,ultimatum_strategy
327506,player,1,1,"[50, 30]",100,,ultimatum_strategy
327507,player,1,1,"[100, 0]",100,,ultimatum_strategy
327507,player,1,1,"[100, 0]",100,,ultimatum_strategy
327508,player,1,1,"[100, 0]",100,,ultimatum_strategy
327508,player,1,1,"[90, 0]",100,,ultimatum_strategy
327509,player,1,1,"[40, 1]",100,,ultimatum_strategy
327509,player,1,1,"[1, 1]",100,,ultimatum_strategy
327510,player,1,1,"[100, 50]",100,,ultimatum_strategy
327510,player,1,1,"[50, 50]",100,,ultimatum_strategy
327511,player,1,1,"[40, 40]",100,,ultimatum_strategy
327511,player,1,1,"[40, 40]",100,,ultimatum_strategy
327514,player,1,1,"[50, 20]",100,,ultimatum_strategy
327514,player,1,1,"[50, 30]",100,,ultimatum_strategy
327515,player,1,1,"[50, 40]",100,,ultimatum_strategy
327515,player,1,1,"[45, 40]",100,,ultimatum_strategy
327517,player,1,1,"[30, 40]",100,,ultimatum_strategy
327517,player,1,1,"[50, 30]",100,,ultimatum_strategy
327518,player,1,1,"[50, 40]",100,,ultimatum_strategy
327518,player,1,1,"[50, 50]",100,,ultimatum_strategy
327519,player,1,1,"[40, 30]",100,,ultimatum_strategy
327519,player,1,1,"[30, 40]",100,,ultimatum_strategy
327520,player,1,1,"[42, 42]",100,,ultimatum_strategy
327520,player,1,1,"[45, 40]",100,,ultimatum_strategy
327521,player,1,1,"[50, 10]",100,,ultimatum_strategy
327521,player,1,1,"[50, 10]",100,,ultimatum_strategy
327522,player,1,1,"[50, 0]",100,,ultimatum_strategy
327522,player,1,1,"[40, 10]",100,,ultimatum_strategy
327523,player,1,1,"[70, 30]",100,,ultimatum_strategy
327523,player,1,1,"[70, 20]",100,,ultimatum_strategy
327524,player,1,1,"[70, 30]",100,,ultimatum_strategy
327524,player,1,1,"[70, 29]",100,,ultimatum_strategy
327525,player,1,1,"[20, 81]",100,,ultimatum_strategy
327525,player,1,1,"[75, 25]",100,,ultimatum_strategy
327529,player,1,1,"[80, 70]",100,,ultimatum_strategy
327529,player,1,1,"[20, 70]",100,,ultimatum_strategy
327539,player,1,1,"[50, 10]",100,,ultimatum_strategy
327539,player,1,1,"[60, 20]",100,,ultimatum_strategy
327540,player,1,1,"[100, 0]",100,,ultimatum_strategy
327540,player,1,1,"[100, 0]",100,,ultimatum_strategy
327599,player,1,1,"[100, 0]",100,,ultimatum_strategy
327599,player,1,1,"[51, 0]",100,,ultimatum_strategy
327601,player,1,1,"[40, 40]",100,,ultimatum_strategy
327601,player,1,1,"[50, 50]",100,,ultimatum_strategy
327603,player,1,1,"[100, 0]",100,,ultimatum_strategy
327603,player,1,1,"[100, 0]",100,,ultimatum_strategy
327608,player,1,1,"[50, 25]",100,,ultimatum_strategy
327608,player,1,1,"[50, 25]",100,,ultimatum_strategy
327609,player,1,1,"[40, 40]",100,,ultimatum_strategy
327609,player,1,1,"[50, 50]",100,,ultimatum_strategy
327610,player,1,1,"[100, 100]",100,,ultimatum_strategy
327610,player,1,1,"[100, 100]",100,,ultimatum_strategy
327631,player,1,1,"[40, 40]",100,,ultimatum_strategy
327631,player,1,1,"[40, 0]",100,,ultimatum_strategy
327639,player,1,1,"[50, 50]",100,,ultimatum_strategy
327639,player,1,1,"[50, 50]",100,,ultimatum_strategy
327642,player,1,1,"[50, 40]",100,,ultimatum_strategy
327642,player,1,1,"[50, 30]",100,,ultimatum_strategy
327644,player,1,1,"[50, 50]",100,,ultimatum_strategy
327644,player,1,1,"[50, 50]",100,,ultimatum_strategy
327646,player,1,1,"[40, 30]",100,,ultimatum_strategy
327646,player,1,1,"[40, 30]",100,,ultimatum_strategy
327649,player,1,1,"[40, 40]",100,,ultimatum_strategy
327649,player,1,1,"[40, 40]",100,,ultimatum_strategy
327650,player,1,1,"[50, 50]",100,,ultimatum_strategy
327650,player,1,1,"[50, 50]",100,,ultimatum_strategy
327651,player,1,1,"[50, 30]",100,,ultimatum_strategy
327651,player,1,1,"[40, 20]",100,,ultimatum_strategy
327652,player,1,1,"[50, 30]",100,,ultimatum_strategy
327652,player,1,1,"[50, 30]",100,,ultimatum_strategy
327655,player,1,1,"[50, 50]",100,,ultimatum_strategy
327655,player,1,1,"[50, 1]",100,,ultimatum_strategy
327680,player,1,1,"[60, 40]",100,,ultimatum_strategy
327680,player,1,1,"[40, 48]",100,,ultimatum_strategy
327681,player,1,1,"[30, 40]",100,,ultimatum_strategy
327681,player,1,1,"[40, 40]",100,,ultimatum_strategy
327683,player,1,1,"[80, 20]",100,,ultimatum_strategy
327683,player,1,1,"[75, 25]",100,,ultimatum_strategy
327686,player,1,1,"[50, 20]",100,,ultimatum_strategy
327686,player,1,1,"[50, 10]",100,,ultimatum_strategy
327688,player,1,1,"[40, 20]",100,,ultimatum_strategy
327688,player,1,1,"[50, 30]",100,,ultimatum_strategy
327690,player,1,1,"[30, 10]",100,,ultimatum_strategy
327690,player,1,1,"[30, 10]",100,,ultimatum_strategy
327692,player,1,1,"[80, 0]",100,,ultimatum_strategy
327692,player,1,1,"[80, 0]",100,,ultimatum_strategy
327694,player,1,1,"[49, 50]",100,,ultimatum_strategy
327694,player,1,1,"[50, 50]",100,,ultimatum_strategy
327695,player,1,1,"[50, 20]",100,,ultimatum_strategy
327695,player,1,1,"[50, 30]",100,,ultimatum_strategy
327696,player,1,1,"[50, 30]",100,,ultimatum_strategy
327696,player,1,1,"[50, 30]",100,,ultimatum_strategy
327697,player,1,1,"[25, 20]",100,,ultimatum_strategy
327697,player,1,1,"[35, 10]",100,,ultimatum_strategy
327699,player,1,1,"[50, 30]",100,,ultimatum_strategy
327699,player,1,1,"[40, 40]",100,,ultimatum_strategy
327700,player,1,1,"[65, 30]",100,,ultimatum_strategy
327700,player,1,1,"[65, 25]",100,,ultimatum_strategy
327701,player,1,1,"[50, 40]",100,,ultimatum_strategy
327701,player,1,1,"[50, 40]",100,,ultimatum_strategy
327703,player,1,1,"[30, 10]",100,,ultimatum_strategy
327703,player,1,1,"[30, 10]",100,,ultimatum_strategy
327707,player,1,1,"[50, 20]",100,,ultimatum_strategy
327707,player,1,1,"[40, 15]",100,,ultimatum_strategy
327708,player,1,1,"[100, 100]",100,,ultimatum_strategy
327708,player,1,1,"[99, 0]",100,,ultimatum_strategy
327709,player,1,1,"[40, 30]",100,,ultimatum_strategy
327709,player,1,1,"[40, 1]",100,,ultimatum_strategy
327713,player,1,1,"[95, 1]",100,,ultimatum_strategy
327713,player,1,1,"[95, 0]",100,,ultimatum_strategy
327719,player,1,1,"[50, 50]",100,,ultimatum_strategy
327719,player,1,1,"[50, 30]",100,,ultimatum_strategy
327720,player,1,1,"[50, 0]",100,,ultimatum_strategy
327720,player,1,1,"[50, 20]",100,,ultimatum_strategy
327721,player,1,1,"[51, 40]",100,,ultimatum_strategy
327721,player,1,1,"[52, 49]",100,,ultimatum_strategy
327722,player,1,1,"[50, 50]",100,,ultimatum_strategy
327722,player,1,1,"[50, 50]",100,,ultimatum_strategy
327725,player,1,1,"[100, 0]",100,,ultimatum_strategy
327725,player,1,1,"[100, 0]",100,,ultimatum_strategy
327726,player,1,1,"[50, 1]",100,,ultimatum_strategy
327726,player,1,1,"[1, 1]",100,,ultimatum_strategy
327727,player,1,1,"[40, 50]",100,,ultimatum_strategy
327727,player,1,1,"[50, 50]",100,,ultimatum_strategy
327728,player,1,1,"[50, 10]",100,,ultimatum_strategy
327728,player,1,1,"[50, 10]",100,,ultimatum_strategy
327729,player,1,1,"[50, 10]",100,,ultimatum_strategy
327729,player,1,1,"[50, 10]",100,,ultimatum_strategy
327730,player,1,1,"[60, 30]",100,,ultimatum_strategy
327730,player,1,1,"[60, 30]",100,,ultimatum_strategy
327731,player,1,1,"[41, 40]",100,,ultimatum_strategy
327731,player,1,1,"[41, 20]",100,,ultimatum_strategy
327732,player,1,1,"[50, 20]",100,,ultimatum_strategy
327732,player,1,1,"[50, 10]",100,,ultimatum_strategy
327733,player,1,1,"[50, 70]",100,,ultimatum_strategy
327733,player,1,1,"[50, 51]",100,,ultimatum_strategy
327734,player,1,1,"[25, 25]",100,,ultimatum_strategy
327734,player,1,1,"[20, 10]",100,,ultimatum_strategy
327735,player,1,1,"[70, 30]",100,,ultimatum_strategy
327735,player,1,1,"[69, 31]",100,,ultimatum_strategy
